MJD	ANDICAM_K	ANDICAM_K_err	DECam_Y	DECam_Y_err	DECam_g	DECam_g_err	DECam_i	DECam_i_err	DECam_r	DECam_r_err	DECam_u	DECam_u_err	DECam_z	DECam_z_err	EFOSC2_U	EFOSC2_U_err	EFOSC2_V	EFOSC2_V_err	FLAMINGOS-2_H	FLAMINGOS-2_H_err	FLAMINGOS-2_J	FLAMINGOS-2_J_err	FLAMINGOS-2_Ks	FLAMINGOS-2_Ks_err	FORS2_B	FORS2_B_err	FORS2_I	FORS2_I_err	FORS2_R	FORS2_R_err	FORS2_V	FORS2_V_err	FourStar_H	FourStar_H_err	FourStar_J	FourStar_J_err	FourStar_J1	FourStar_J1_err	FourStar_Ks	FourStar_Ks_err	GFC_i	GFC_i_err	GFC_r	GFC_r_err	GFC_y	GFC_y_err	GFC_z	GFC_z_err	GMOS_g	GMOS_g_err	GMOS_i	GMOS_i_err	GMOS_r	GMOS_r_err	GMOS_z	GMOS_z_err	GROND_H	GROND_H_err	GROND_J	GROND_J_err	GROND_K	GROND_K_err	GROND_g	GROND_g_err	GROND_i	GROND_i_err	GROND_r	GROND_r_err	GROND_z	GROND_z_err	HAWKI_Ks	HAWKI_Ks_err	HSC_z	HSC_z_err	IMACS_i	IMACS_i_err	IMACS_r	IMACS_r_err	LRIS_I	LRIS_I_err	MOIRCS_Ks	MOIRCS_Ks_err	SIRIUS_H	SIRIUS_H_err	SIRIUS_J	SIRIUS_J_err	SIRIUS_Ks	SIRIUS_Ks_err	SOFI_H	SOFI_H_err	SOFI_Ks	SOFI_Ks_err	Sinistro_V	Sinistro_V_err	Sinistro_g	Sinistro_g_err	Sinistro_i	Sinistro_i_err	Sinistro_r	Sinistro_r_err	Sinistro_z	Sinistro_z_err	Skymapper_g	Skymapper_g_err	Skymapper_i	Skymapper_i_err	Skymapper_r	Skymapper_r_err	Swope_B	Swope_B_err	Swope_V	Swope_V_err	Swope_g	Swope_g_err	Swope_i	Swope_i_err	Swope_r	Swope_r_err	T80Cam_g	T80Cam_g_err	UVOT_B	UVOT_B_err	UVOT_M2	UVOT_M2_err	UVOT_U	UVOT_U_err	UVOT_W1	UVOT_W1_err	UVOT_W2	UVOT_W2_err	VIMOS_z	VIMOS_z_err	VISTA_J	VISTA_J_err	VISTA_Ks	VISTA_Ks_err	VISTA_Y	VISTA_Y_err
57982.63000000002	nan	nan	nan	nan	nan	nan	2.2253473236992193e-17	7.632451109271268e-19	nan	nan	nan	nan	1.3280838591521769e-17	4.632365029179091e-19	nan	nan	nan	nan	nan	nan	nan	nan	3.4317449620145097e-18	1.4287533668715705e-19	nan	nan	nan	nan	nan	nan	nan	nan	7.866074539053528e-18	3.1509193831666377e-19	3.569599968677937e-17	1.189914555517091e-18	nan	nan	9.131606885706707e-18	1.6748866821118475e-18	2.4230278557242085e-17	1.0888953022522004e-18	nan	nan	1.1234775664238235e-17	5.135368035814812e-19	1.634506116994826e-17	7.272704677869487e-19	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.2912774972590397e-17	5.9553817493320135e-19	nan	nan	nan	nan	nan	nan	nan	nan	2.4195079817299126e-17	7.969724482900062e-19	2.1168645293342425e-18	1.7762343381400519e-19	7.105351555283394e-18	6.489218507797011e-19	nan	nan	nan	nan	nan	nan	2.890251565533306e-17	2.075131351240923e-18	nan	nan	1.460869368200753e-17	1.0665663102249582e-18	nan	nan	1.733201171745061e-17	1.3916421440067286e-18	7.347671257177653e-18	5.51424785804251e-19	1.2168273997337983e-17	9.547328437975648e-19	nan	nan	4.712963106442757e-18	4.573096319250946e-19	nan	nan	2.82686675324564e-17	8.902589209781289e-19	nan	nan	nan	nan	nan	nan	1.9556843396010174e-17	7.873245884722298e-19	6.468808945512838e-17	2.933528871989216e-18	7.583267089933809e-17	3.0319640739492414e-18	1.921411337788001e-17	8.927825409200337e-19	nan	nan	1.3775689460403664e-17	4.2791157832138805e-19	7.509333096647827e-18	3.226207376584484e-19	8.52077355690929e-17	2.310123863724283e-18
57982.64000000002	nan	nan	nan	nan	nan	nan	2.5839555903484544e-17	8.5321346860556145e-19	nan	nan	nan	nan	1.542887556974403e-17	5.175427515004696e-19	nan	nan	nan	nan	nan	nan	nan	nan	3.72715019947648e-18	1.5352567289729905e-19	nan	nan	nan	nan	nan	nan	nan	nan	8.560956440299335e-18	3.3988803312985485e-19	3.642960199330686e-17	1.1986372665467714e-18	nan	nan	9.228389082500949e-18	1.6581452897941181e-18	2.7455029211078958e-17	1.1943433854073459e-18	nan	nan	1.2727836406102681e-17	5.630159559376997e-19	1.851864216145989e-17	7.980893243126513e-19	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4664033491524213e-17	6.524494337523799e-19	nan	nan	nan	nan	nan	nan	nan	nan	2.4467771977747325e-17	7.993568763145637e-19	2.4509125355760205e-18	2.0583695399727162e-19	7.256094212653751e-18	6.433933260241207e-19	nan	nan	nan	nan	nan	nan	3.495540924577674e-17	2.4999345546175365e-18	nan	nan	1.7654180090435027e-17	1.2848325544948935e-18	nan	nan	2.075574754327713e-17	1.678207930508723e-18	8.61436254775299e-18	6.382705060606601e-19	1.4573478894784182e-17	1.1500740161235971e-18	nan	nan	5.559673381201138e-18	5.840348252707692e-19	nan	nan	3.240793825390093e-17	9.783406219408125e-19	nan	nan	nan	nan	nan	nan	2.1946505009881893e-17	8.5515558257975495e-19	7.341351350235195e-17	3.2036624782332834e-18	8.509874348817431e-17	3.294052987776553e-18	2.1810783812888683e-17	9.74925808750386e-19	nan	nan	1.507522760782955e-17	4.584537902222831e-19	7.56889354778879e-18	3.242658631493478e-19	8.65162229613548e-17	2.279264153656293e-18
57982.65000000002	nan	nan	nan	nan	nan	nan	2.9526001600887255e-17	9.391102842907109e-19	nan	nan	nan	nan	1.7640798322775043e-17	5.693227325842404e-19	nan	nan	nan	nan	nan	nan	nan	nan	4.01832221305581e-18	1.6366914346872744e-19	nan	nan	nan	nan	nan	nan	nan	nan	9.247839757744075e-18	3.6392807453377364e-19	3.716348260432737e-17	1.2106804290486942e-18	nan	nan	9.325884476634274e-18	1.6416811902230222e-18	3.075286538016586e-17	1.2946185952899527e-18	nan	nan	1.4254904078183142e-17	6.100316562624575e-19	2.0740653980492786e-17	8.654956501088653e-19	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.6466857951735523e-17	7.064338852723415e-19	nan	nan	nan	nan	nan	nan	nan	nan	2.4740551377214183e-17	8.031252086060071e-19	2.791155190824976e-18	2.315496083452409e-19	7.40735864902267e-18	6.384428903165557e-19	nan	nan	nan	nan	nan	nan	4.1144025035844457e-17	2.8954841335975203e-18	nan	nan	2.077620647372717e-17	1.4880932310710648e-18	nan	nan	2.4263082435049934e-17	1.9424877776295994e-18	9.916238594312463e-18	7.172013023555601e-19	1.7035921229812165e-17	1.3315811447049466e-18	nan	nan	6.418818567379805e-18	7.083400773983914e-19	nan	nan	3.6684471133388857e-17	1.0622003122426403e-18	nan	nan	nan	nan	nan	nan	2.4389453951066615e-17	9.205346908269798e-19	8.239651634636105e-17	3.4616260977749687e-18	9.457094804263016e-17	3.546701737043853e-18	2.4489119524538054e-17	1.0533522383628219e-18	nan	nan	1.6374264401930486e-17	4.874948717892656e-19	7.628906054819115e-18	3.2613429834474544e-19	8.782616307663803e-17	2.2503744162338974e-18
57982.660000000025	nan	nan	nan	nan	nan	nan	3.33132170583685e-17	1.0212470708581726e-18	nan	nan	nan	nan	1.9917237820971023e-17	6.187823343713093e-19	nan	nan	nan	nan	nan	nan	nan	nan	4.3051957271256355e-18	1.7331570143983344e-19	nan	nan	nan	nan	nan	nan	nan	nan	9.92660282777513e-18	3.8727508544158745e-19	3.789720884296422e-17	1.2257567225384234e-18	nan	nan	9.42408885310646e-18	1.6254985197801858e-18	3.412428125143114e-17	1.3900420376947452e-18	nan	nan	1.581625626118123e-17	6.547434313190569e-19	2.301142607511177e-17	9.296927249012413e-19	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.832296778854484e-17	7.576714635125192e-19	nan	nan	nan	nan	nan	nan	nan	nan	2.501326654142824e-17	8.081741756972183e-19	3.1381515110466594e-18	2.5463080561866445e-19	7.559074298194638e-18	6.340468372642679e-19	nan	nan	nan	nan	nan	nan	4.74867270694621e-17	3.2546798174529145e-18	nan	nan	2.3986111333468158e-17	1.672693160963154e-18	nan	nan	2.786614756303237e-17	2.179760066853419e-18	1.1257806843462573e-17	7.879594429469605e-19	1.9563743919323602e-17	1.495726973697089e-18	nan	nan	7.29157864266832e-18	8.234880568148252e-19	nan	nan	4.1100244844949966e-17	1.1424262488876546e-18	nan	nan	nan	nan	nan	nan	2.6884352247645795e-17	9.839088305807455e-19	9.163652707713209e-17	3.709127497277787e-18	1.0424437624328219e-16	3.791583228933038e-18	2.725006483874784e-17	1.1285821364610614e-18	nan	nan	1.7672131958051696e-17	5.150948920603704e-19	7.68938859739647e-18	3.2813589059635e-19	8.913685292359241e-17	2.223126620923779e-18
57982.67000000003	nan	nan	nan	nan	nan	nan	3.720161502474526e-17	1.100170822740712e-18	nan	nan	nan	nan	2.2258828889833757e-17	6.662709781868605e-19	nan	nan	nan	nan	nan	nan	nan	nan	4.587705204532554e-18	1.824786066333263e-19	nan	nan	nan	nan	nan	nan	nan	nan	1.05971234912318e-17	4.100001418244196e-19	3.863034798963037e-17	1.2435809062217029e-18	nan	nan	9.522997426182923e-18	1.6096004730021404e-18	3.756977539892047e-17	1.4811508212261635e-18	nan	nan	1.7412172580038554e-17	6.974142207022238e-19	2.533129080034548e-17	9.910266589457982e-19	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.023408561959055e-17	8.064585212554876e-19	nan	nan	nan	nan	nan	nan	nan	nan	2.5285765969997077e-17	8.144004726363049e-19	3.492460914914804e-18	2.7518693607283984e-19	7.71117061438048e-18	6.3018092699238785e-19	nan	nan	nan	nan	nan	nan	5.400188859868105e-17	3.57739819874517e-18	nan	nan	2.7295238425237134e-17	1.8385657675476274e-18	nan	nan	3.15770798194737e-17	2.389798804261517e-18	1.2643577114421392e-17	8.51046747576236e-19	2.2165093787706248e-17	1.6421337265006456e-18	nan	nan	8.179134395875059e-18	9.270824169782984e-19	nan	nan	4.5656262239566385e-17	1.2196681972803173e-18	nan	nan	nan	nan	nan	nan	2.942968482197034e-17	1.0457397083220921e-18	1.0112835037069352e-16	3.9474859314187354e-18	1.1411343352600816e-16	4.030429027714272e-18	3.009328344008285e-17	1.201017333734426e-18	nan	nan	1.8968183592574326e-17	5.41318848719223e-19	7.750359176514527e-18	3.301899441300997e-19	9.044761540664541e-17	2.197198568882727e-18
57982.68000000003	nan	nan	nan	nan	nan	nan	4.1190938112076493e-17	1.176497887793863e-18	nan	nan	nan	nan	2.4665790830157165e-17	7.121786108528114e-19	nan	nan	nan	nan	nan	nan	nan	nan	4.8657848424048015e-18	1.9117385512221886e-19	nan	nan	nan	nan	nan	nan	nan	nan	1.125927908549298e-17	4.321809617241619e-19	3.9362467255405917e-17	1.2638761143803626e-18	nan	nan	9.622605292679624e-18	1.5939900692421229e-18	4.108985081067399e-17	1.568653833486897e-18	nan	nan	1.9042934719323166e-17	7.383902145442412e-19	2.7700583436074265e-17	1.0499560087617478e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.2201937346494482e-17	8.531845742335233e-19	nan	nan	nan	nan	nan	nan	nan	nan	2.5557906258161515e-17	8.2170097169368135e-19	3.854643257067049e-18	2.934621800842497e-19	7.86357706782779e-18	6.268205704827882e-19	nan	nan	nan	nan	nan	nan	6.070789318045127e-17	3.866952922406382e-18	nan	nan	3.0714937436411496e-17	1.9874120143499737e-18	nan	nan	3.540802254361063e-17	2.574604736361007e-18	1.407806186841759e-17	9.074116561293397e-19	2.4848122053375082e-17	1.771971482977535e-18	nan	nan	9.082667496990583e-18	1.01840754729576e-18	nan	nan	5.034959795664294e-17	1.2942876379637112e-18	nan	nan	nan	nan	nan	nan	3.2023218793198695e-17	1.106240515923215e-18	1.1086680592937725e-16	4.178461912470312e-18	1.2416974403012838e-16	4.264039021867747e-18	3.301844392501612e-17	1.2711967739784546e-18	nan	nan	2.0261857641011688e-17	5.662057849881132e-19	7.811835815528923e-18	3.3222517190501197e-19	9.175777335436008e-17	2.172281162266902e-18
57982.69000000003	nan	nan	nan	nan	nan	nan	4.527823023551426e-17	1.2506006620709748e-18	nan	nan	nan	nan	2.7136669176438417e-17	7.567373369621088e-19	nan	nan	nan	nan	nan	nan	nan	nan	5.139368567953374e-18	1.9941976511024438e-19	nan	nan	nan	nan	nan	nan	nan	nan	1.1912974445113541e-17	4.538944869719347e-19	4.0093153756198506e-17	1.2863757691454726e-18	nan	nan	9.722907582799529e-18	1.5786704074349082e-18	4.4685014915810505e-17	1.6533943648973516e-18	nan	nan	2.070882643868047e-17	7.780833238826448e-19	3.011964220506207e-17	1.1070268273940845e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.422825225673175e-17	8.983111824956628e-19	nan	nan	nan	nan	nan	nan	nan	nan	2.58295764813123e-17	8.299701324230903e-19	4.225258861373975e-18	3.0979373140387566e-19	8.016224983990688e-18	6.239403655915387e-19	nan	nan	nan	nan	nan	nan	6.762313577370789e-17	4.128670867447639e-18	nan	nan	3.4256564664108915e-17	2.1219675622054784e-18	nan	nan	3.9371126246886156e-17	2.737522013112349e-18	1.5565776478161875e-17	9.583033119241835e-19	2.7620984815539377e-17	1.8873272464685175e-18	nan	nan	1.0003360567281754e-17	1.0975379743864307e-18	nan	nan	5.5176350689187376e-17	1.3666381142596399e-18	nan	nan	nan	nan	nan	nan	3.4662543945354824e-17	1.1656094586165734e-18	1.2084672816249523e-16	4.404189816041372e-18	1.3440424479444528e-16	4.493155125455557e-18	3.6025219779450867e-17	1.3397769287707162e-18	nan	nan	2.1552613565072084e-17	5.897959725221463e-19	7.87383656118363e-18	3.3417943511917e-19	9.306664947762403e-17	2.1480808714272787e-18
57982.70000000003	nan	nan	nan	nan	nan	nan	4.94598649735459e-17	1.3228558135427058e-18	nan	nan	nan	nan	2.9669593860077795e-17	8.001808261408415e-19	nan	nan	nan	nan	nan	nan	nan	nan	5.4084074072136556e-18	2.07234411860639e-19	nan	nan	nan	nan	nan	nan	nan	nan	1.2558225921798534e-17	4.751973959110593e-19	4.0822074489911993e-17	1.3108182455916873e-18	nan	nan	9.823899459750719e-18	1.563644663943068e-18	4.8355263019478096e-17	1.73618688613484e-18	nan	nan	2.2409897653857305e-17	8.168915004425228e-19	3.2588473218197717e-17	1.162767699364596e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.631443725030921e-17	9.422742782359259e-19	nan	nan	nan	nan	nan	nan	nan	nan	2.6100673794723418e-17	8.391050597564791e-19	4.604868554233097e-18	3.2458723407696825e-19	8.169053069908791e-18	6.215123475568246e-19	nan	nan	nan	nan	nan	nan	7.476602383709292e-17	4.369186986673165e-18	nan	nan	3.793148369350285e-17	2.245639631845104e-18	nan	nan	4.3478549338564994e-17	2.8828264933746627e-18	1.7111239497502137e-17	1.005184472553524e-18	3.049184354111266e-17	1.9909106753842613e-18	nan	nan	1.0942397249449916e-17	1.1650029840464191e-18	nan	nan	6.0132142361525e-17	1.4370972435005816e-18	nan	nan	nan	nan	nan	nan	3.7345252781114365e-17	1.2241073238127558e-18	1.3106156461266897e-16	4.626730773586933e-18	1.448078834374319e-16	4.718750555342511e-18	3.911291603508161e-17	1.407395743188251e-18	nan	nan	2.283991063314837e-17	6.121396778233757e-19	7.936379484638218e-18	3.3599934819177494e-19	9.4373566327833e-17	2.124321741980643e-18
57982.710000000036	nan	nan	nan	nan	nan	nan	5.373222152454477e-17	1.3937222794501625e-18	nan	nan	nan	nan	3.2262698510870117e-17	8.427947435642448e-19	nan	nan	nan	nan	nan	nan	nan	nan	5.672921600963209e-18	2.1462871065764722e-19	nan	nan	nan	nan	nan	nan	nan	nan	1.3195077358525549e-17	4.961442310084865e-19	4.154891631320773e-17	1.336958335769569e-18	nan	nan	9.925576098366387e-18	1.5489158121015205e-18	5.2098528516231626e-17	1.817409361765867e-18	nan	nan	2.4145256631762085e-17	8.54999024264353e-19	3.510574524990693e-17	1.2174283521028939e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.84605992926871e-17	9.852396059208885e-19	nan	nan	nan	nan	nan	nan	nan	nan	2.6371095296047074e-17	8.490077248895019e-19	4.994033697887299e-18	3.3829863838797423e-19	8.322001879755584e-18	6.195081267282149e-19	nan	nan	nan	nan	nan	nan	8.215497842707083e-17	4.595971371414564e-18	nan	nan	4.1751066076489513e-17	2.3622634011536145e-18	nan	nan	4.7742458851654134e-17	3.015469066898147e-18	1.871897293118742e-17	1.0496594277603534e-18	3.3468865551918205e-17	2.085875453623329e-18	nan	nan	1.1900962277806663e-17	1.2216494943899462e-18	nan	nan	6.521066367123141e-17	1.5058872584116559e-18	nan	nan	nan	nan	nan	nan	4.0068883945757763e-17	1.2820044869248854e-18	1.414991717719517e-16	4.8469206782452724e-18	1.55371392150118e-16	4.941830060313057e-18	4.227934925621364e-17	1.4743205372300706e-18	nan	nan	2.4123213565012344e-17	6.332890491864592e-19	7.999482682496672e-18	3.37639811260892e-19	9.567786896615533e-17	2.1007435112091756e-18
57982.72000000004	nan	nan	nan	nan	nan	nan	5.809123615997078e-17	1.463674484250746e-18	nan	nan	nan	nan	3.491383788688183e-17	8.848745134102251e-19	nan	nan	nan	nan	nan	nan	nan	nan	5.932948486595516e-18	2.2161312133208206e-19	nan	nan	nan	nan	nan	nan	nan	nan	1.3823572082972184e-17	5.167932829035995e-19	4.227336592127176e-17	1.3645716858544345e-18	nan	nan	1.0027932621725591e-17	1.534485787280783e-18	5.591223254583591e-17	1.897380144066156e-18	nan	nan	2.5913777741861856e-17	8.925616631987724e-19	3.7669794878824756e-17	1.2712208063523278e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.066652304900294e-17	1.0273291089118102e-18	nan	nan	nan	nan	nan	nan	nan	nan	2.6640738018896226e-17	8.595856283991695e-19	5.393316223762717e-18	3.5141607848286464e-19	8.475011967595731e-18	6.178997331424926e-19	nan	nan	nan	nan	nan	nan	8.980506493046679e-17	4.815627244046086e-18	nan	nan	4.5725100910340616e-17	2.475227969484384e-18	nan	nan	5.217503116924821e-17	3.1408444178478067e-18	2.039274147301978e-17	1.0931311053556346e-18	3.656022451215436e-17	2.175666721326238e-18	nan	nan	1.2880241548521051e-17	1.2685840487657638e-18	nan	nan	7.040512789710638e-17	1.5732414619296058e-18	nan	nan	nan	nan	nan	nan	4.283075278868531e-17	1.3394345760924645e-18	1.5214601812583932e-16	5.065454120443767e-18	1.660846107633747e-16	5.162880231888428e-18	4.552196737475786e-17	1.5407810696161324e-18	nan	nan	2.5402009533549202e-17	6.53275552109308e-19	8.06316427783661e-18	3.39063517108637e-19	9.69789930566087e-17	2.0770925051442033e-18
57982.73000000004	nan	nan	nan	nan	nan	nan	6.253105699443915e-17	1.5330305577300222e-18	nan	nan	nan	nan	3.761974037253718e-17	9.266160379224435e-19	nan	nan	nan	nan	nan	nan	nan	nan	6.188525127157451e-18	2.2819994238451343e-19	nan	nan	nan	nan	nan	nan	nan	nan	1.444375290953721e-17	5.372061730276046e-19	4.299510982836294e-17	1.3934552865096506e-18	nan	nan	1.0130964163767985e-17	1.5203563186707992e-18	5.979380042750252e-17	1.9764850599298784e-18	nan	nan	2.7714337321630017e-17	9.297692914112296e-19	4.027896145866759e-17	1.324400521536735e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.293199674449691e-17	1.068697460959421e-18	nan	nan	nan	nan	nan	nan	nan	nan	2.6909498926422856e-17	8.707522321236743e-19	5.803193767367397e-18	3.643531509580402e-19	8.62802388368084e-18	6.1665979839218205e-19	nan	nan	nan	nan	nan	nan	9.771788282178382e-17	5.029767738042935e-18	nan	nan	4.985702210167445e-17	2.585360119567599e-18	nan	nan	5.678650967277268e-17	3.263588873426538e-18	2.2133269625869488e-17	1.135944027604095e-18	3.977286534677194e-17	2.2632600422254636e-18	nan	nan	1.3881422189909837e-17	1.3071479726881793e-18	nan	nan	7.57084339208454e-17	1.6394201523335788e-18	nan	nan	nan	nan	nan	nan	4.562812048827007e-17	1.396535332428353e-18	1.6298858458681073e-16	5.283253441558718e-18	1.7693716249604536e-16	5.382397332796787e-18	4.8838222855688213e-17	1.6070835357051997e-18	nan	nan	2.667579109783018e-17	6.721318916670057e-19	8.127442421240217e-18	3.402404662476017e-19	9.827639669747573e-17	2.053133174888103e-18
57982.74000000004	nan	nan	nan	nan	nan	nan	6.704522340587201e-17	1.6020724019601472e-18	nan	nan	nan	nan	4.037674978174919e-17	9.681923760494308e-19	nan	nan	nan	nan	nan	nan	nan	nan	6.439688313342334e-18	2.3440334994853714e-19	nan	nan	nan	nan	nan	nan	nan	nan	1.5055675399456172e-17	5.574419263129032e-19	4.371385301447974e-17	1.4234244979657038e-18	nan	nan	1.0234665889909203e-17	1.5065292067429351e-18	6.374049419527934e-17	2.0550995571311736e-18	nan	nan	2.954574198565717e-17	9.66807875285672e-19	4.2931478684747824e-17	1.3772163768780226e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.52566800548709e-17	1.1094856509072458e-18	nan	nan	nan	nan	nan	nan	nan	nan	2.7177274904893092e-17	8.824271912117554e-19	6.223805000169192e-18	3.7717622925386347e-19	8.78097817074463e-18	6.157617169626896e-19	nan	nan	nan	nan	nan	nan	1.0589167689231303e-16	5.238898121963596e-18	nan	nan	5.4148681888908924e-17	2.6929154523190924e-18	nan	nan	6.157937609398439e-17	3.3845651075583115e-18	2.3940524848068895e-17	1.1782000160132293e-18	4.3108797932573807e-17	2.3492523284672683e-18	nan	nan	1.490569263278053e-17	1.3389044539486623e-18	nan	nan	8.111220190727126e-17	1.7045933603345486e-18	nan	nan	nan	nan	nan	nan	4.845825031427607e-17	1.4534958047487198e-18	1.7401289394585386e-16	5.501248145311572e-18	1.8791867877751386e-16	5.601063842915324e-18	5.222545434513963e-17	1.6735437986884061e-18	nan	nan	2.7944059940656287e-17	6.898937646886986e-19	8.192335291825697e-18	3.411475131684541e-19	9.956953767653066e-17	2.0286525160498608e-18
57982.750000000044	nan	nan	nan	nan	nan	nan	7.16266183460461e-17	1.670994601449239e-18	nan	nan	nan	nan	4.318079148329434e-17	1.0097213971193367e-18	nan	nan	nan	nan	nan	nan	nan	nan	6.686474565466342e-18	2.4023941636321337e-19	nan	nan	nan	nan	nan	nan	nan	nan	1.5659447638096294e-17	5.775403170632789e-19	4.4429374905615914e-17	1.4543041637911822e-18	nan	nan	1.0339032996658201e-17	1.493006322504132e-18	6.774891050825817e-17	2.1333674084082613e-18	nan	nan	3.140651368597876e-17	1.0037510943905017e-18	4.562514948983163e-17	1.4297687266925492e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.763970779744659e-17	1.149688928629081e-18	nan	nan	nan	nan	nan	nan	nan	nan	2.744397052170783e-17	8.945352154394112e-19	6.65520433396899e-18	3.8986782283101265e-19	8.933815360297822e-18	6.151797855973527e-19	nan	nan	nan	nan	nan	nan	1.1432470750393168e-16	5.44382346876844e-18	nan	nan	5.860194204993054e-17	2.798299810551397e-18	nan	nan	6.655417991838114e-17	3.503755391723854e-18	2.5814478581672658e-17	1.2200546287250915e-18	4.656880393876288e-17	2.43369131417425e-18	nan	nan	1.595424268084132e-17	1.3656249092509225e-18	nan	nan	8.660757151155372e-17	1.768926110937241e-18	nan	nan	nan	nan	nan	nan	5.131837642869579e-17	1.5105212677655399e-18	1.8520310083497724e-16	5.719742152706989e-18	1.9901867156086252e-16	5.819616695626457e-18	5.568053191804453e-17	1.740294262480573e-18	nan	nan	2.920635517999489e-17	7.065830295185098e-19	8.257861098280024e-18	3.4176795839917375e-19	1.0085787343733905e-16	2.003460804899961e-18
57982.760000000046	nan	nan	nan	nan	nan	nan	7.626796353298534e-17	1.7400059432018463e-18	nan	nan	nan	nan	4.6027688262457826e-17	1.0513305882586156e-18	nan	nan	nan	nan	nan	nan	nan	nan	6.928920135431495e-18	2.4572610901855096e-19	nan	nan	nan	nan	nan	nan	nan	nan	1.625519046636976e-17	5.975379421032493e-19	4.5141473361273016e-17	1.4859358249384035e-18	nan	nan	1.0444060711235566e-17	1.4797896058270035e-18	7.181548236485276e-17	2.2114180648527782e-18	nan	nan	3.3295104488198354e-17	1.0406670541516193e-18	4.835767090575107e-17	1.4821486401704527e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.008008616353278e-17	1.1892867449148066e-18	nan	nan	nan	nan	nan	nan	nan	nan	2.7709521312876776e-17	9.07002409406968e-19	7.097446822254231e-18	4.0242317837513846e-19	9.086478231572847e-18	6.148886457952397e-19	nan	nan	nan	nan	nan	nan	1.2301525047749208e-16	5.6457130295947614e-18	nan	nan	6.321867400993558e-17	2.9021014705640946e-18	nan	nan	7.171148149231836e-17	3.621330818263949e-18	2.775510624910785e-17	1.2617325489617692e-18	5.0153672440159893e-17	2.5167471097860646e-18	nan	nan	1.7028263581163522e-17	1.3892647910758258e-18	nan	nan	9.218502711329869e-17	1.8325359597246123e-18	nan	nan	nan	nan	nan	nan	5.420561061956191e-17	1.5677330977770416e-18	1.9654289995567975e-16	5.939035744674129e-18	2.102261515172506e-16	6.038471712881542e-18	5.920021147701698e-17	1.8074751819526903e-18	nan	nan	3.046222499770942e-17	7.222251143503374e-19	8.324038079893609e-18	3.420911947799129e-19	1.021408610455379e-16	1.9773921755018184e-18
