MJD	ACS_WFC_F475W	ACS_WFC_F475W_err	ACS_WFC_F625W	ACS_WFC_F625W_err	ACS_WFC_F775W	ACS_WFC_F775W_err	ACS_WFC_F850W	ACS_WFC_F850W_err	DECam_Y	DECam_Y_err	DECam_g	DECam_g_err	DECam_i	DECam_i_err	DECam_r	DECam_r_err	DECam_u	DECam_u_err	DECam_z	DECam_z_err	EFOSC2_U	EFOSC2_U_err	EFOSC2_V	EFOSC2_V_err	FourStar_H	FourStar_H_err	FourStar_J	FourStar_J_err	FourStar_J1	FourStar_J1_err	FourStar_Ks	FourStar_Ks_err	LRIS_I	LRIS_I_err	RetroCam_H	RetroCam_H_err	RetroCam_J	RetroCam_J_err	RetroCam_Y	RetroCam_Y_err	SOFI_H	SOFI_H_err	SOFI_Ks	SOFI_Ks_err	Sinistro_g	Sinistro_g_err	Sinistro_i	Sinistro_i_err	Sinistro_r	Sinistro_r_err	Sinistro_w	Sinistro_w_err	Sinistro_z	Sinistro_z_err	Swope_B	Swope_B_err	Swope_V	Swope_V_err	Swope_g	Swope_g_err	Swope_i	Swope_i_err	Swope_r	Swope_r_err	UVOT_U	UVOT_U_err	WFC3_IR_F110W	WFC3_IR_F110W_err	WFC3_IR_F160W	WFC3_IR_F160W_err	WFC3_UVIS1_F336W	WFC3_UVIS1_F336W_err
57989.11000000133	nan	nan	nan	nan	nan	nan	nan	nan	2.994270067967943e-17	6.787722619886931e-18	1.275157930507569e-17	6.977765368001408e-18	2.3743990581137323e-17	1.629409102167198e-17	1.739668264596461e-17	5.925649621386471e-18	nan	nan	2.526420774092656e-17	9.986023942937244e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.878244898163665e-18	9.149468281851414e-18	nan	nan	2.735800751060813e-17	7.271656543652892e-18	3.2083714330593163e-17	4.5006986939626236e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.243659413847314e-18	1.8868070600318207e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.120000001334	nan	nan	nan	nan	nan	nan	nan	nan	2.9866343881392516e-17	6.7781822418676064e-18	1.2680986992279841e-17	7.089775992839188e-18	2.3620598721054788e-17	1.6234408926236132e-17	1.7365493485076734e-17	5.9955821226319354e-18	nan	nan	2.5185561833958402e-17	9.950818687804173e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.849792269752693e-18	9.153087855899827e-18	nan	nan	2.7278420777992862e-17	7.285721997073562e-18	3.196796832119026e-17	4.467240532603039e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.201211817668398e-18	1.8837589009491553e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.130000001336	nan	nan	nan	nan	nan	nan	nan	nan	2.97898269058783e-17	6.768185987599435e-18	1.2609259294760116e-17	7.205871916017015e-18	2.349765224156379e-17	1.617128841067065e-17	1.733415437758477e-17	6.067683937900252e-18	nan	nan	2.510718187251379e-17	9.913486096173752e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.821453662371922e-18	9.156658585488116e-18	nan	nan	2.7198835118154333e-17	7.299531771960354e-18	3.185246575151309e-17	4.433351373270556e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.159463471127302e-18	1.8802951960645063e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.14000000134	nan	nan	nan	nan	nan	nan	nan	nan	2.971314905529938e-17	6.7576588714083245e-18	1.2536419778237693e-17	7.325293654176841e-18	2.3375159799351272e-17	1.6104734096167724e-17	1.7302662644866053e-17	6.141477261510593e-18	nan	nan	2.5029064167507468e-17	9.874029428209408e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.793228936994253e-18	9.160180607518718e-18	nan	nan	2.7119253115608872e-17	7.313084948896264e-18	3.173721087296987e-17	4.399033888720841e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.118404900357082e-18	1.876415241342098e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.15000000134	nan	nan	nan	nan	nan	nan	nan	nan	2.96363095953552e-17	6.7465272100332425e-18	1.2462491930377046e-17	7.447322950167023e-18	2.3253130057213258e-17	1.603475112693267e-17	1.7271015583541366e-17	6.2165070686535974e-18	nan	nan	2.4951205023001347e-17	9.832452269543032e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.765117953486173e-18	9.16365405716409e-18	nan	nan	2.703967733061317e-17	7.326380624379345e-18	3.162220792316297e-17	4.364290817216047e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.078026664634771e-18	1.872118359708542e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.16000000134	nan	nan	nan	nan	nan	nan	nan	nan	2.9559307755307006e-17	6.734718722087732e-18	1.2387499162260888e-17	7.571283509319304e-18	2.3131571684652683e-17	1.5961345170859423e-17	1.7239210465339715e-17	6.292341689515942e-18	nan	nan	2.4873600736036357e-17	9.788758532403618e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.737120570624775e-18	9.167079067865804e-18	nan	nan	2.6960110299389517e-17	7.339417910536573e-18	3.15074611262469e-17	4.329124964809098e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.038319355850465e-18	1.8674039008850423e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.170000001344	nan	nan	nan	nan	nan	nan	nan	nan	2.948214272800021e-17	6.7221626163851585e-18	1.2311464809859783e-17	7.696540792358178e-18	2.30104933585428e-17	1.588452242053819e-17	1.7207244536961754e-17	6.368572939121233e-18	nan	nan	2.4796247596498542e-17	9.74295245697756e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.709236646114556e-18	9.170455771333633e-18	nan	nan	2.6880554534349595e-17	7.352195934842576e-18	3.139297469328521e-17	4.2935392077479004e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.999273597980046e-18	1.8622712412352342e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.180000001346	nan	nan	nan	nan	nan	nan	nan	nan	2.9404813669884984e-17	6.708789669772238e-18	1.223441213549935e-17	7.822501095160922e-18	2.2889903763730164e-17	1.58042895945933e-17	1.7175115019945135e-17	6.444815893418053e-18	nan	nan	2.4719141886947928e-17	9.695038613004531e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.681466036604071e-18	9.173784297544687e-18	nan	nan	2.680101252431687e-17	7.364713839843268e-18	3.12787528226065e-17	4.257536495008719e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.960880046563605e-18	1.8567197836287926e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.19000000135	nan	nan	nan	nan	nan	nan	nan	nan	2.9327319701036695e-17	6.694532295127252e-18	1.215636432932678e-17	7.948610112236946e-18	2.2769811593682148e-17	1.5720653939349324e-17	1.714281911052512e-17	6.520708392040254e-18	nan	nan	2.4642279882478363e-17	9.645021901610469e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.653808597702453e-18	9.177064774742567e-18	nan	nan	2.6721486734747434e-17	7.37697078288426e-18	3.1164799700159365e-17	4.2211198509674834e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.923129388160191e-18	1.850748957321001e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.20000000135	nan	nan	nan	nan	nan	nan	nan	nan	2.9249659905169804e-17	6.679324600189194e-18	1.2077344510768964e-17	8.074351146994201e-18	2.2650225551109323e-17	1.563362323082791e-17	1.7110353979495368e-17	6.595910337258202e-18	nan	nan	2.4565657850557562e-17	9.592907557383788e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.626264183995715e-18	9.18029732943654e-18	nan	nan	2.6641979607949625e-17	7.388965935844116e-18	3.105111949986625e-17	4.184292378219726e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.886012339853856e-18	1.8443582178483424e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.21000000135	nan	nan	nan	nan	nan	nan	nan	nan	2.9171833329656537e-17	6.663102437880777e-18	1.1997375729991592e-17	8.19924310007713e-18	2.2531154348592562e-17	1.5543205777073913e-17	1.7077716772067715e-17	6.6701028478155755e-18	nan	nan	2.4489272050871522e-17	9.538701150697562e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.598832649062956e-18	9.183482086400747e-18	nan	nan	2.6562493563302075e-17	7.40069848487236e-18	3.0937716383976526e-17	4.14705726056014e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.849519648703992e-18	1.8375470469406318e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.220000001354	nan	nan	nan	nan	nan	nan	nan	nan	2.909383898553537e-17	6.645803448784044e-18	1.1916480969352772e-17	8.322838338681944e-18	2.2412606709223086e-17	1.544941042081165e-17	1.7044904607730527e-17	6.742987316113262e-18	nan	nan	2.4413118735174596e-17	9.482408590284149e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.571513845492318e-18	9.186619168673428e-18	nan	nan	2.648303099747044e-17	7.412167630132201e-18	3.0824594503418555e-17	4.109417766134007e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.813642091238178e-18	1.8303149524497002e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.23000000136	nan	nan	nan	nan	nan	nan	nan	nan	2.901567584752587e-17	6.627367096412056e-18	1.1834683144854987e-17	8.444720525349276e-18	2.2294591367225184e-17	1.5352246542436474e-17	1.7011914580103745e-17	6.8142844079654955e-18	nan	nan	2.4337194147126768e-17	9.424036126070307e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.544307624896873e-18	9.189708697556171e-18	nan	nan	2.640359428462277e-17	7.423372585547994e-18	3.071175799815076e-17	4.071377250773766e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.778370472924943e-18	1.8226614682953112e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.24000000136	nan	nan	nan	nan	nan	nan	nan	nan	2.893734285403361e-17	6.607734695906578e-18	1.1752005107589891e-17	8.564502464402788e-18	2.2177117068592628e-17	1.5251724063341e-17	1.6978743756796713e-17	6.883733036003176e-18	nan	nan	2.4261494522141058e-17	9.363590352278037e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.51721383793027e-18	9.19275079261318e-18	nan	nan	2.632418577664342e-17	7.434312578557311e-18	3.059921099751181e-17	4.032939161535434e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.743695627660648e-18	1.8145861544285413e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.25000000136	nan	nan	nan	nan	nan	nan	nan	nan	2.88588389071597e-17	6.5868494367687624e-18	1.1668469645186558e-17	8.681824007668876e-18	2.2060192571715392e-17	1.514785344958293e-17	1.6945389179257603e-17	6.951089330823116e-18	nan	nan	2.418601608722636e-17	9.301078210801783e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.490232334302292e-18	9.195745571670569e-18	nan	nan	2.624480780334569e-17	7.444986849867686e-18	3.0486957620570064e-17	3.994107040450988e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.709608417247238e-18	1.806088596813269e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.26000000136	nan	nan	nan	nan	nan	nan	nan	nan	2.878016287270418e-17	6.564656400208543e-18	1.1584099483250868e-17	8.796350047986833e-18	2.1943826648009583e-17	1.5040645715896526e-17	1.6911847862631162e-17	7.016125628116895e-18	nan	nan	2.4110755060823125e-17	9.236506994871074e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.463362962794191e-18	9.198693150815681e-18	nan	nan	2.6165462672683103e-17	7.455394653217898e-18	3.0375001976471826e-17	3.954884528513843e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.676099730870031e-18	1.7971684074264274e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.270000001365	nan	nan	nan	nan	nan	nan	nan	nan	2.8701313580167615e-17	6.54110257167448e-18	1.1498917286804385e-17	8.907768618796048e-18	2.1828028082551446e-17	1.4930112430055304e-17	1.6878116795604213e-17	7.078629485171041e-18	nan	nan	2.4035707652653177e-17	9.169884353010836e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.436605571273928e-18	9.201593644396411e-18	nan	nan	2.6086152670959284e-17	7.465535255143853e-18	3.0263348164789064e-17	3.9152753699173405e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.64316048459007e-18	1.787825224277584e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.28000000137	nan	nan	nan	nan	nan	nan	nan	nan	2.86222898227547e-17	6.5161368490963014e-18	1.1412945661723282e-17	9.015789110308556e-18	2.1712805674714858e-17	1.4816265717592272e-17	1.6844192940260692e-17	7.13840273620633e-18	nan	nan	2.3960870063553746e-17	9.10121829331104e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.409960006711227e-18	9.20444716502057e-18	nan	nan	2.6006880063036584e-17	7.475407934748948e-18	3.015200027586609e-17	3.875283416566918e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.610781620831824e-18	1.7780587114488777e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.29000000137	nan	nan	nan	nan	nan	nan	nan	nan	2.854309035736891e-17	6.48971004735153e-18	1.1326207156164623e-17	9.120140606955403e-18	2.1598168238793108e-17	1.469911826688484e-17	1.6810073231923392e-17	7.195260592887522e-18	nan	nan	2.3886238485318783e-17	9.030517188020596e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.383426115192435e-18	9.207253823555247e-18	nan	nan	2.5927647092543283e-17	7.485011983478894e-18	3.0040962391165504e-17	3.834912632889484e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.578954107854835e-18	1.7678685591560172e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.30000000137	nan	nan	nan	nan	nan	nan	nan	nan	2.846371390461269e-17	6.461774899433829e-18	1.1238724262005039e-17	9.220570346575165e-18	2.1484124604634842e-17	1.457868333461311e-17	1.6775754579007536e-17	7.249030793877065e-18	nan	nan	2.3811809100538793e-17	8.957789778482438e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.35700374193532e-18	9.210013729126204e-18	nan	nan	2.5848455982079674e-17	7.494346704901027e-18	2.9930238583613206e-17	3.794167100965796e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.547668939257263e-18	1.757254483831601e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.31000000137	nan	nan	nan	nan	nan	nan	nan	nan	2.8384159148779235e-17	6.432286054781736e-18	1.1150519416262197e-17	9.316842298821018e-18	2.1370683618283762e-17	1.4454974751602933e-17	1.6741233862860264e-17	7.29955280539546e-18	nan	nan	2.3737578082437275e-17	8.883045180426266e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.330692731303627e-18	9.212726989117281e-18	nan	nan	2.5769308933422593e-17	7.503411414487947e-18	2.981983291794282e-17	3.7530510260141795e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.516917133451321e-18	1.7462162282318616e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.320000001375	nan	nan	nan	nan	nan	nan	nan	nan	2.830442473784616e-17	6.4012000751927064e-18	1.1061615002520594e-17	9.408735858225355e-18	2.1257854142601997e-17	1.4328006929065024e-17	1.670650793760705e-17	7.34667707331875e-18	nan	nan	2.3663541594709603e-17	8.806292889641277e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.304492926821549e-18	9.215393709169827e-18	nan	nan	2.5690208127728914e-17	7.51220543940557e-18	2.9709749451039186e-17	3.711568742256644e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.48668973316177e-18	1.7347535615682225e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.33000000138	nan	nan	nan	nan	nan	nan	nan	nan	2.8224509283466393e-17	6.368475428730184e-18	1.0972033352356907e-17	9.496044646068505e-18	2.1145645057912125e-17	1.4197794865240455e-17	1.6671573629992922e-17	7.390264326266374e-18	nan	nan	2.358969579136042e-17	8.727542788049856e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.278404171187984e-18	9.21801399318213e-18	nan	nan	2.561115572573758e-17	7.520728118305458e-18	2.95999922322811e-17	3.669724719202616e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.456977804916167e-18	1.7228662796652825e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.34000000138	nan	nan	nan	nan	nan	nan	nan	nan	2.8144411360955697e-17	6.334072482002885e-18	1.0881796746756623e-17	9.57857541441987e-18	2.103406526262649e-17	1.4064354152472233e-17	1.6636427739226713e-17	7.43018492836467e-18	nan	nan	2.3516036816535466e-17	8.646805150210094e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.252426306290707e-18	9.220587943308888e-18	nan	nan	2.5532153867970453e-17	7.528978801121453e-18	2.949056530388343e-17	3.627523568387861e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.42777243852415e-18	1.7105542051468595e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.35000000138	nan	nan	nan	nan	nan	nan	nan	nan	2.806412950927967e-17	6.2979534911754e-18	1.0790927417533829e-17	9.656147045371767e-18	2.0923123673883783e-17	1.3927700984714395e-17	1.660106703681423e-17	7.466318279837965e-18	nan	nan	2.3442560804362577e-17	8.56409065027358e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.226559173220349e-18	9.22311565996067e-18	nan	nan	2.5453204674931925e-17	7.536956848870546e-18	2.938147270123834e-17	3.584970050611941e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.399064746582072e-18	1.6978171876523263e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.36000000138	nan	nan	nan	nan	nan	nan	nan	nan	2.798366223103822e-17	6.260082592050241e-18	1.0699447548746023e-17	9.728589638407503e-18	2.081282922818239e-17	1.3787852165501051e-17	1.6565488266402324e-17	7.498552263223102e-18	nan	nan	2.3369263878778278e-17	8.479410369432912e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.200802612284273e-18	9.225597241803413e-18	nan	nan	2.5374310247307192e-17	7.54466163345792e-18	2.927271845325596e-17	3.542069083720728e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.370845863956459e-18	1.684655104085229e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.370000001385	nan	nan	nan	nan	nan	nan	nan	nan	2.790300799244741e-17	6.2204257895419146e-18	1.0607379278103966e-17	9.795743678962817e-18	2.07031908820244e-17	1.364482511639269e-17	1.6529688143611245e-17	7.526782732803275e-18	nan	nan	2.3296142153371713e-17	8.392775803894356e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.1751564630202e-18	9.228032785757915e-18	nan	nan	2.529547266615942e-17	7.552092537486211e-18	2.916430658270434e-17	3.4988257509869316e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.343106947298226e-18	1.671067858896998e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.38000000139	nan	nan	nan	nan	nan	nan	nan	nan	2.782216522332069e-17	6.178950946849424e-18	1.0514744698387451e-17	9.857459281518166e-18	2.0594217612539166e-17	1.3498637885927046e-17	1.6493663355872295e-17	7.550913044746539e-18	nan	nan	2.3223191731206166e-17	8.304198873417317e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.149620564209842e-18	9.23042238699936e-18	nan	nan	2.5216693993125542e-17	7.559248954068834e-18	2.905624110654861e-17	3.455245310146541e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.315839174504905e-18	1.6570553844085994e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.39000000139	nan	nan	nan	nan	nan	nan	nan	nan	2.7741132317046446e-17	6.1356277746195005e-18	1.0421565858849468e-17	9.913595500891252e-18	2.04859184181331e-17	1.3349309159097268e-17	1.6457410562258165e-17	7.570853625423634e-18	nan	nan	2.315040870466006e-17	8.21369193046679e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.124194753892273e-18	9.23276613895684e-18	nan	nan	2.5137976270610998e-17	7.56613028664744e-18	2.8948526036289595e-17	3.4113332031565486e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.289033744244645e-18	1.6426176411733915e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.40000000139	nan	nan	nan	nan	nan	nan	nan	nan	2.765990763056446e-17	6.090427820382761e-18	1.0327864766623919e-17	9.96401970581238e-18	2.0378302319117703e-17	1.3196858267389254e-17	1.6420926393318357e-17	7.58652157541702e-18	nan	nan	2.3077789155252645e-17	8.121267770031195e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.098878869377171e-18	9.235064133312906e-18	nan	nan	2.5059321521983074e-17	7.572735948813393e-18	2.8841165378301807e-17	3.367095066746529e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.262681875435425e-18	1.6277546183851185e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.41000000139	nan	nan	nan	nan	nan	nan	nan	nan	2.7578489484341465e-17	6.043324458538066e-18	1.0233663388129928e-17	1.0008607009284719e-17	2.0271378358358475e-17	1.3041305199410394e-17	1.638420745090759e-17	7.597840306814584e-18	nan	nan	2.300532915347767e-17	8.026939640166003e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.073672747258011e-18	9.237316460003113e-18	nan	nan	2.498073175176325e-17	7.579065364133279e-18	2.873416313417073e-17	3.3225367438448084e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.236774806754347e-18	1.6124663343352525e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.420000001395	nan	nan	nan	nan	nan	nan	nan	nan	2.7496876162341753e-17	5.994292881154243e-18	1.0138983650475946e-17	1.0047239750667976e-17	2.0165155601905092e-17	1.2882670612147897e-17	1.634725030801609e-17	7.604739211499179e-18	nan	nan	2.2933024758632024e-17	7.93072125332873e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.048576223424973e-18	9.23952320721559e-18	nan	nan	2.490220894581819e-17	7.585117965978392e-18	2.8627523301029564e-17	3.2776642959702873e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.211303796127339e-18	1.5967528369246893e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.4300000014	nan	nan	nan	nan	nan	nan	nan	nan	2.74150659119981e-17	5.943310089859287e-18	1.0043847442855521e-17	1.0079807024845618e-17	2.005964313963592e-17	1.2720975842898484e-17	1.631005150859388e-17	7.60715335827688e-18	nan	nan	2.28608720186424e-17	7.832626798585179e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.023589133077798e-18	9.241684461390626e-18	nan	nan	2.4823755071549673e-17	7.590893197358126e-18	2.852124987189533e-17	3.2324840166912418e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.186260120233206e-18	1.5806142042354024e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.4400000014	nan	nan	nan	nan	nan	nan	nan	nan	2.7333056944181246e-17	5.890354889088245e-18	9.948276617951605e-18	1.0106204254258924e-17	1.9954850085896834e-17	1.255624292191848e-17	1.627260756738128e-17	7.60502321683401e-18	nan	nan	2.278886696989516e-17	7.732670954770125e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.998711310738532e-18	9.243800307220246e-18	nan	nan	2.474537207808326e-17	7.596390510757316e-18	2.841534683600446e-17	3.1870024462653042e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.161635073995804e-18	1.5640505451685914e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57989.4500000014	nan	nan	nan	nan	nan	nan	nan	nan	2.725084743316432e-17	5.835407880968904e-18	9.852292993328908e-18	1.0126332799974293e-17	1.9850785580147503e-17	1.238849458584858e-17	1.6234914969730002e-17	7.59829440666923e-18	nan	nan	2.271700563706443e-17	7.630868904707776e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.973942590264021e-18	9.245870827647823e-18	nan	nan	2.4667061896455924e-17	7.601609367977407e-18	2.830981817914778e-17	3.1412263875885448e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.137419970094473e-18	1.5470620001567785e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
