MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err
56461.73000000021	1.4977222679210794e-15	8.601827534268848e-17	3.9284924606326514e-16	1.1463545406625802e-17	8.814700577072553e-16	4.3005234727148133e-17	1.0689762962921786e-15	7.965055864757825e-17	1.2093288135010602e-15	4.47227596579635e-17	1.3133510155992244e-15	1.5123287313471842e-17	4.740050764557152e-16	2.5205753448054233e-17	9.540438451503227e-16	3.947223547750706e-17	3.5082314972831963e-16	1.4344690549167065e-17
56461.78000000021	1.5215087266372877e-15	8.844069729905854e-17	3.9978191783834566e-16	1.1247611050053228e-17	8.959067737420808e-16	4.262564248528721e-17	1.0853150832472338e-15	7.725674066518124e-17	1.2290570834029075e-15	4.460399647146255e-17	1.3381979390216268e-15	1.593972530577431e-17	4.831290228372076e-16	2.4613181770344234e-17	9.699383577070853e-16	3.85802817631663e-17	3.5631763607457796e-16	1.4046832135778657e-17
56461.83000000021	1.5453283075858988e-15	9.07772048734394e-17	4.0671830524697913e-16	1.1040022486727599e-17	9.103422315851674e-16	4.224919023860668e-17	1.1018576039936675e-15	7.509044108816725e-17	1.2488055385568603e-15	4.448966874062882e-17	1.3630709319425728e-15	1.6753883575187035e-17	4.922770702810425e-16	2.402073929279477e-17	9.858445635013771e-16	3.7702794086346634e-17	3.6179369460276055e-16	1.3771514591049635e-17
56461.880000000216	1.5691915796534963e-15	9.302373454907164e-17	4.1365837005065685e-16	1.084100077967662e-17	9.247761718307619e-16	4.18756848309686e-17	1.118636693238954e-15	7.328382196464594e-17	1.2685748487227134e-15	4.437871167261482e-17	1.3879701818015216e-15	1.75610507888517e-17	5.01447343407948e-16	2.3428717572337293e-17	1.0017622535788662e-15	3.6840164514490113e-17	3.672505136421844e-16	1.3520839743360615e-17
56461.93000000022	1.593109112730406e-15	9.517700999160184e-17	4.2060207401322227e-16	1.0650763760719525e-17	9.392083349747794e-16	4.150493892026161e-17	1.1356852106183147e-15	7.198562691543112e-17	1.2883656836878007e-15	4.427010895990616e-17	1.4128958760078874e-15	1.8357520494289308e-17	5.106377716611097e-16	2.283743454506477e-17	1.0176912150425555e-15	3.599280705509947e-17	3.7268728132016843e-16	1.3296887200543525e-17
56461.98000000022	1.6170914780433214e-15	9.723443348578677e-17	4.2754937890396837e-16	1.0469523530545865e-17	9.536384616335384e-16	4.1136771208150014e-17	1.1530360446724518e-15	7.135259436279756e-17	1.3081787132700282e-15	4.416289351443005e-17	1.4378482020712397e-15	1.914036384817737e-17	5.198462847241297e-16	2.2247314649485576e-17	1.0336312350157322e-15	3.5161159557476126e-17	3.78103185553954e-16	1.3101661058648888e-17
56462.030000000224	1.6411492484880398e-15	9.919399660979622e-17	4.3450024374763886e-16	1.0297469592964566e-17	9.68066292342292e-16	4.0771006647132756e-17	1.1707221168279002e-15	7.153559404628324e-17	1.328014607297526e-15	4.40561479146721e-17	1.4628273474210264e-15	1.990725732428601e-17	5.29070812493344e-16	2.165890181571513e-17	1.0495821006298305e-15	3.43456846694566e-17	3.8349743022844824e-16	1.2936997601109544e-17
56462.08000000023	1.6652929989625636e-15	1.0105420611761066e-16	4.414545920778116e-16	1.013459797319609e-17	9.824915676494767e-16	4.04074766490036e-17	1.188776032324826e-15	7.26605319375995e-17	1.347874035615644e-15	4.3949004570499446e-17	1.4878334996011582e-15	2.065635212359888e-17	5.383092850507097e-16	2.1072873634353694e-17	1.0655435989757946e-15	3.3546870663780994e-17	3.8886982560911715e-16	1.2803334555951868e-17
56462.13000000023	1.689533306699512e-15	1.0281402182710933e-16	4.484123226620349e-16	9.980765380902746e-18	9.969140281401217e-16	4.0046019277346367e-17	1.2072167120646067e-15	7.474767619929012e-17	1.3677576681060601e-15	4.384064564104212e-17	1.5128668461169166e-15	2.13861749650983e-17	5.475596326368788e-16	2.0490056801289395e-17	1.0815155171972846e-15	3.2765232165367745e-17	3.942209568906145e-16	1.2699355145656599e-17
56462.18000000023	1.7138807515995488e-15	1.0447280395894825e-16	4.553733337813401e-16	9.835814108961461e-18	1.0113334143438407e-15	3.968647942215535e-17	1.2260452905433022e-15	7.769172304145602e-17	1.3876661746554489e-15	4.3730302753945726e-17	1.5379275744335225e-15	2.2095552304975117e-17	5.568197856235687e-16	1.9911443896850027e-17	1.0974976424136807e-15	3.2001310645349654e-17	3.995514595775302e-16	1.262345338221213e-17
56462.230000000236	1.7383459165636932e-15	1.0603026787763702e-16	4.623375237160014e-16	9.699575279967236e-18	1.0257494668447095e-15	3.93287089926226e-17	1.2452617538343552e-15	8.135935742593116e-17	1.4076002251796964e-15	4.361725652795726e-17	1.563015872114922e-15	2.2783552188560323e-17	5.660876744866025e-16	1.9338211490743806e-17	1.1134897617444023e-15	3.125567472613403e-17	4.0486196895785176e-16	1.2573876256703703e-17
56462.28000000024	1.7629393878272224e-15	1.0748644457856183e-16	4.693047907331374e-16	9.571869648773737e-18	1.0401619261875603e-15	3.8972567062904925e-17	1.2648661310788137e-15	8.561197647649586e-17	1.4275604896221352e-15	4.350083594451168e-17	1.5881319266935843e-15	2.344943928727143e-17	5.753612297787857e-16	1.877173945573741e-17	1.1294916623615802e-15	3.0528920125137656e-17	4.10153120109173e-16	1.2548768918107402e-17
56462.33000000024	1.787671755291812e-15	1.0884164556967369e-16	4.762750331191511e-16	9.452508495067087e-18	1.054570532913223e-15	3.8617920049453867e-17	1.28485849441632e-15	9.031764407596181e-17	1.4475476379439104e-15	4.338041759299649e-17	1.6132759257534896e-15	2.4092639999639974e-17	5.846383821024173e-16	1.8213631207773302e-17	1.1455031313320208e-15	2.982166926862582e-17	4.154255479050802e-16	1.254622044710975e-17
56462.380000000245	1.812553612859721e-15	1.100964310312227e-16	4.832481491491982e-16	9.341294632708451e-18	1.0689750275854837e-15	3.826464185288906e-17	1.3052389589198233e-15	9.535763172756825e-17	1.4675623401347149e-15	4.32554247977428e-17	1.6384480568771864e-15	2.471271509261423e-17	5.93917062082493e-16	1.766573434401415e-17	1.1615239558562914e-15	2.9134570427844587e-17	4.206798870210602e-16	1.256430790143742e-17
56462.43000000025	1.8375955587661168e-15	1.1125158031852448e-16	4.902240371055547e-16	9.238023524393246e-18	1.0833751507518702e-15	3.7912613999722647e-17	1.3260076825341325e-15	1.006287802865262e-16	1.4876052662036773e-15	4.3125326660159564e-17	1.6636485076057348e-15	2.5309338213857096e-17	6.031952003389715e-16	1.71301608052343e-17	1.1775539230296409e-15	2.846829629366038e-17	4.259167719410684e-16	1.2601136701132916e-17
56462.48000000025	1.86280819591321e-15	1.1230806401239666e-16	4.97202595267354e-16	9.142484436305624e-18	1.0977706429568272e-15	3.7561725781282594e-17	1.3471648660183363e-15	1.0604328708484485e-16	1.5076770861948091e-15	4.2989637034709846e-17	1.6888774655917944e-15	2.5882278845832762e-17	6.124707274601303e-16	1.660930521499097e-17	1.1935928200243405e-15	2.782354192950608e-17	4.31136836963546e-16	1.2654875937251444e-17
56462.53000000025	1.8882021322034954e-15	1.1326701682592014e-16	5.041837219196621e-16	9.054461665941019e-18	1.112161244763937e-15	3.721187437009812e-17	1.3687107528918378e-15	1.1152721271682233e-16	1.5277784701672944e-15	4.284791343892169e-17	1.7141351184150577e-15	2.6431388777141562e-17	6.217415739748283e-16	1.6105859430811013e-17	1.2096404339762303e-15	2.72010219856539e-17	4.363407162077484e-16	1.2723787732695342e-17
56462.58000000026	1.913787858271389e-15	1.141296569649398e-16	5.11167315344885e-16	8.97373578596465e-18	1.1265466967358075e-15	3.6862964962290155e-17	1.3906456293844408e-15	1.1701853712083257e-16	1.5479100835922914e-15	4.269975506426237e-17	1.73942165375108e-15	2.6956591286349893e-17	6.310056703258517e-16	1.5622820577369622e-17	1.2256965520292861e-15	2.6601467010050067e-17	4.415290436198645e-16	1.2806250292632221e-17
56462.63000000026	1.9395722591134447e-15	1.1489573035862574e-16	5.18153273826097e-16	8.900084895532744e-18	1.140926739399419e-15	3.6514910861152924e-17	1.4129698243899985e-15	1.224652145618929e-16	1.568072345271042e-15	4.2544756058100825e-17	1.7647372549230039e-15	2.7457872038509053e-17	6.402609468421209e-16	1.5163488955878688e-17	1.24176096132347e-15	2.6025618893852398e-17	4.467024529793123e-16	1.2900774702629884e-17
56462.68000000026	1.9655581107750695e-15	1.1556328172017135e-16	5.251414956496848e-16	8.833285849569437e-18	1.1553011105548602e-15	3.6167627939334406e-17	1.4356837094239276e-15	1.2782343101271941e-16	1.5882653082552926e-15	4.23824822124942e-17	1.7900819386403554e-15	2.793525650286607e-17	6.495053337121734e-16	1.4731451325625234e-17	1.2578334490271477e-15	2.547422519564959e-17	4.518615779050381e-16	1.3006015844381596e-17
56462.730000000265	1.991747971416655e-15	1.1613037185021868e-16	5.321318790993706e-16	8.773115428189053e-18	1.1696695370603625e-15	3.582101776820761e-17	1.458787698584508e-15	1.3305612973942324e-16	1.6084889960286046e-15	4.221253372625388e-17	1.815455505053587e-15	2.8388799686016946e-17	6.58736760956241e-16	1.433054432654961e-17	1.2739138022844046e-15	2.4948032423896003e-17	4.570070518614394e-16	1.312077800175655e-17
56462.78000000027	2.0181444052341297e-15	1.1659518707675883e-16	5.391243224638502e-16	8.719351467142897e-18	1.1840317430575988e-15	3.5474984793976694e-17	1.4822822485179123e-15	1.381318030810586e-16	1.6287434321055888e-15	4.2034550290664345e-17	1.8408577398780765e-15	2.8818601272521626e-17	6.679531583994594e-16	1.3964792550945022e-17	1.2900018082636735e-15	2.4447778109322044e-17	4.621395081650818e-16	1.3244015832612646e-17
56462.83000000027	2.044749982534509e-15	1.169560490080894e-16	5.461187240267713e-16	8.671773868940542e-18	1.198387452666512e-15	3.51294421972073e-17	1.506167858386988e-15	1.4302352013149827e-16	1.649028640021238e-15	4.184821059510435e-17	1.8662884288377867e-15	2.922480367494027e-17	6.771524556446852e-16	1.3638316399323026e-17	1.3060972541091123e-15	2.3974181759329976e-17	4.672595799903551e-16	1.3374831408644749e-17
56462.880000000274	2.0715672798113707e-15	1.1721142310784136e-16	5.531149820784248e-16	8.630165507461034e-18	1.2127363899911663e-15	3.4784312108324676e-17	1.5304450698438678e-15	1.4770815198277506e-16	1.6693446433439843e-15	4.1653231861654526e-17	1.891747357679575e-15	2.9607589385530996e-17	6.863325820450306e-16	1.335520682710167e-17	1.3221999269932792e-15	2.3527934647276413e-17	4.723679003760508e-16	1.3512467998828637e-17
56462.93000000028	2.098598879821048e-15	1.1735992635714818e-16	5.601129949062003e-16	8.594313031533147e-18	1.2270782791500437e-15	3.4439525795359305e-17	1.555114467006141e-15	1.5216575743607746e-16	1.6896914656720298e-15	4.144936938889564e-17	1.9172343121574527e-15	2.9967178930612446e-17	6.954914666769299e-16	1.3119367769789004e-17	1.3383096140766104e-15	2.3109688613062864e-17	4.774651022315388e-16	1.3656301208867585e-17
56462.98000000028	2.125847371657953e-15	1.1740033423885544e-16	5.671126608031779e-16	8.564007492633833e-18	1.2414128442519564e-15	3.4095023883895067e-17	1.5801766764370444e-15	1.5637909692908088e-16	1.7100691306206093e-15	4.123641613303007e-17	1.9427490780354496e-15	3.0303829309200004e-17	7.046270383125729e-16	1.2934332405265404e-17	1.3544261024831116e-15	2.2720043970621032e-17	4.825518183428444e-16	1.3805828011640473e-17
56463.03000000028	2.1533153508311396e-15	1.173315872533449e-16	5.741138780552394e-16	8.539044845404208e-18	1.2557398094267973e-15	3.3750756531243863e-17	1.605632367129138e-15	1.6033324811682643e-16	1.730477661847946e-15	4.101420232274874e-17	1.9682914410690103e-15	3.061783288944251e-17	7.137372507734339e-16	1.2802998836507982e-17	1.3705491711677576e-15	2.2359527047547672e-17	4.876286813789808e-16	1.396065412151597e-17
56463.080000000286	2.1810054193402014e-15	1.1715279715916545e-16	5.811165430650365e-16	8.519223655523943e-18	1.2700588987625502e-15	3.3406683646186665e-17	1.6314822504918509e-15	1.6401530188612588e-16	1.7509170830271178e-15	4.07825951102142e-17	1.993861187099429e-15	3.0909516626414996e-17	7.228210441849661e-16	1.2724914318571249e-17	1.3866782761966505e-15	2.2028207510340962e-17	4.926963236731444e-16	1.4120478385257248e-17
56463.13000000029	2.208920185751646e-15	1.1686325311574077e-16	5.881204787276627e-16	8.504245640515425e-18	1.2843698363827166e-15	3.306277508456013e-17	1.6577270803426807e-15	1.6741412215663324e-16	1.771387417868457e-15	4.054149829032603e-17	2.0194581019093383e-15	3.117924161522996e-17	7.318786400097983e-16	1.2695479600524995e-17	1.4028124545902968e-15	2.1725577509331123e-17	4.977553297627645e-16	1.4284719365147702e-17
56463.18000000029	2.2370622652759365e-15	1.1646242789858635e-16	5.951254124721927e-16	8.493686456151348e-18	1.2986723463667286e-15	3.271901083760273e-17	1.6843676529022002e-15	1.7052015655728701e-16	1.791888690103043e-15	4.029085204514479e-17	2.0450819713343114e-15	3.1427402876603915e-17	7.409103449995038e-16	1.2709285660051098e-17	1.41895071524754e-15	2.14510122246786e-17	5.028061776814469e-16	1.445206406592005e-17
56463.230000000294	2.2654342798432386e-15	1.1594998435287713e-16	6.021310653300754e-16	8.487122474163291e-18	1.3129661528627705e-15	3.237538125333642e-17	1.7114048067927464e-15	1.7332528804421082e-16	1.8124209234987297e-15	4.003063277503221e-17	2.070732581211354e-15	3.165442944088845e-17	7.499164655393658e-16	1.276056255486363e-17	1.4350920671564132e-15	2.1203805246979435e-17	5.07849330971174e-16	1.4621169283405283e-17
56463.2800000003	2.2940388581809387e-15	1.1532578225048935e-16	6.091371583563419e-16	8.4841422655102e-18	1.3272509799326741e-15	3.2031887223569826e-17	1.738839423040761e-15	1.7582271986970167e-16	1.832984141840801e-15	3.97608529593747e-17	2.0964097173603023e-15	3.1860784558826243e-17	7.588973076521896e-16	1.2843395667027902e-17	1.4512355192320416e-15	2.098317264003208e-17	5.128852530841534e-16	1.47907770936509e-17
56463.3300000003	2.3228786358906096e-15	1.1458988572218966e-16	6.161434125802214e-16	8.48434891925502e-18	1.3415265516909848e-15	3.168854040013694e-17	1.766672425082968e-15	1.7800688815098883e-16	1.85357836895077e-15	3.948156111040321e-17	2.1221131657197507e-15	3.2046966165876664e-17	7.678531770016299e-16	1.2951917371826326e-17	1.467380080426056e-15	2.0788258370838764e-17	5.179144073874494e-16	1.4959719253070998e-17
56463.3800000003	2.351956255524764e-15	1.1374257144451942e-16	6.231495490492762e-16	8.487361984140426e-18	1.3557925922169912e-15	3.1345363389825355e-17	1.7949047787761935e-15	1.7987339773392192e-16	1.874203628674403e-15	3.9192841770812005e-17	2.1478427120680455e-15	3.2213507450699017e-17	7.767843788959428e-16	1.3080463282962744e-17	1.4835247596658127e-15	2.0618141240107242e-17	5.229372571674825e-16	1.5126919771707905e-17
56463.430000000306	2.3812743666645097e-15	1.1278433777783978e-16	6.301552888105511e-16	8.492819135791019e-18	1.3700488256345959e-15	3.1002389978139166e-17	1.8235374924108616e-15	1.8141897819595255e-16	1.8948599448864614e-15	3.889481559007847e-17	2.1735981423824148e-15	3.2360977613963e-17	7.856912182916209e-16	1.3223689210313837e-17	1.4996685659111208e-15	2.0471842925058508e-17	5.279542656343924e-16	1.5291396043309725e-17
56463.48000000031	2.4108356259968626e-15	1.1171591507015502e-16	6.371603528955496e-16	8.500377502153272e-18	1.3842949759921761e-15	3.0659665324792715e-17	1.8525716167283155e-15	1.8264145776014119e-16	1.9155473414900315e-15	3.858763945853727e-17	2.1993792425098844e-15	3.248998271979143e-17	7.945739997968687e-16	1.3376650451981919e-17	1.5158105081299285e-15	2.0348337034366673e-17	5.32965895926664e-16	1.5452258869752993e-17
56463.53000000031	2.4406426973925422e-15	1.1053827737117349e-16	6.441644623552973e-16	8.509714760467553e-18	1.398530767416284e-15	3.031724618794732e-17	1.882008244941702e-15	1.8353975365718792e-16	1.9362658424148237e-15	3.8271506728141004e-17	2.2251857984233934e-15	3.260116667336739e-17	8.034330276750033e-16	1.3534848498805655e-17	1.5319495952253887e-15	2.02465588605085e-17	5.379726111157814e-16	1.5608711667423952e-17
56463.580000000315	2.4706982519835348e-15	1.0925265583348778e-16	6.511673382216938e-16	8.520529897543819e-18	1.4127559239777077e-15	2.997520112201553e-17	1.911848512760712e-15	1.84113878124045e-16	1.957015471620334e-15	3.7946647472304775e-17	2.251017596004309e-15	3.26952123014864e-17	8.122686058484703e-16	1.3694251803627858e-17	1.54808483614931e-15	2.0165415547137527e-17	5.429748742104895e-16	1.5760049096058938e-17
56463.63000000032	2.5010049682412564e-15	1.0786055412296087e-16	6.581687015413983e-16	8.532543822684374e-18	1.4269701697542893e-15	2.96336106987463e-17	1.942093598419858e-15	1.84364959802478e-16	1.977796253096312e-15	3.7613328852124664e-17	2.2768744212155572e-15	3.277284248766506e-17	8.210810379019841e-16	1.385129743870261e-17	1.5642152398575975e-15	2.0103796485927136e-17	5.479731481613865e-16	1.590565530434695e-17
56463.68000000032	2.5315655320546192e-15	1.0636376621354865e-16	6.651682733533936e-16	8.545499700072118e-18	1.4411732288055028e-15	2.929256771547618e-17	1.9727447227106003e-15	1.8429528083046138e-16	1.9986082108560126e-15	3.727185550103613e-17	2.302756060010047e-15	3.2834821387785505e-17	8.298706270862468e-16	1.4002879782361925e-17	1.580339815310238e-15	2.0060583486535245e-17	5.529678958655851e-16	1.6045001947304165e-17
56463.73000000032	2.5623826368086403e-15	1.0476439700776743e-16	6.721657746944769e-16	8.559163151158047e-18	1.4553648252509339e-15	2.8952177409166953e-17	2.0038031490171256e-15	1.8390833042664043e-16	2.019451368941794e-15	3.6922570005376904e-17	2.3286622983507063e-15	3.288195567825651e-17	8.386376763217744e-16	1.4146331293774928e-17	1.5964575713862195e-15	2.0034660706518342e-17	5.579595801710138e-16	1.6177646094553813e-17
56463.780000000326	2.5934589834624335e-15	1.0306488630566687e-16	6.791609266109541e-16	8.573322261503406e-18	1.4695446831261812e-15	2.8612557649074096e-17	2.0352701833558076e-15	1.8320887627451765e-16	2.0403257514281677e-15	3.6565853435509374e-17	2.3545929222505414e-15	3.2915095830851074e-17	8.473824882017575e-16	1.4279399276957835e-17	1.6125675170739598e-15	2.0024923953659638e-17	5.629486638811162e-16	1.6303228118818534e-17
56463.83000000033	2.6247972806281724e-15	1.012680367410708e-16	6.861534501307191e-16	8.587787474041737e-18	1.4837125265014933e-15	2.8273839139059925e-17	2.0671471744183577e-15	1.822030555324988e-16	2.0612313824127168e-15	3.6202125904906166e-17	2.3805477176510207e-15	3.293513736064583e-17	8.561053649964586e-16	1.440022147360821e-17	1.6286686612849392e-15	2.003028926109005e-17	5.679356097590642e-16	1.6421469628063002e-17
56463.88000000033	2.6564002446499634e-15	9.93770464235653e-17	6.931430662928427e-16	8.602391364233194e-18	1.4978680794601203e-15	2.793616561077687e-17	2.099435513618738e-15	1.80898487838812e-16	2.0821682860260154e-15	3.583184719133926e-17	2.40652647057946e-15	3.294302205706177e-17	8.648066086561223e-16	1.450730244418339e-17	1.644760012967131e-15	2.004970061705093e-17	5.729208805328588e-16	1.6532171484589796e-17
56463.930000000335	2.688270599683031e-15	9.739554716256277e-17	7.001294961349235e-16	8.61698832828056e-18	1.5120110660744752e-15	2.759969399330255e-17	2.132136635143788e-15	1.7930441324889992e-16	2.103136486418711e-15	3.54555173890093e-17	2.4325289670817778e-15	3.2939739163935146e-17	8.734865208147741e-16	1.45994920121477e-17	1.660840581019931e-15	2.0082136761958662e-17	5.779049388990397e-16	1.6635211934931412e-17
56463.98000000034	2.7204110777723595e-15	9.532764931699459e-17	7.07112460694287e-16	8.631454161990783e-18	1.5261412103629606e-15	2.72645945878344e-17	2.1652520160074135e-15	1.7743185862889572e-16	2.124136007784299e-15	3.5073677552730944e-17	2.4585549931552464e-15	3.292632639823122e-17	8.821454027938258e-16	1.467596653984594e-17	1.676909374407592e-15	2.012661694993584e-17	5.828882475278495e-16	1.673054486164034e-17
